Date,Time,Open,High,Low,Close,Quantity,Average,Open â€“ Close,Gain,Loss,Avg Gain,Avg Loss,RSI
09-Jun-2006,0,182.38,182.75,162.83,174.67,84480848,0,,,,,,
02-Jun-2006,0,183.75,192.81,175.32,180.38,82511680,0,,,,,,
26-May-2006,0,189.04,193.61,173.21,183.39,97335936,0,,,,,,
19-May-2006,0,199.38,206.25,183.25,185.9,75419568,0,,,,,,
12-May-2006,0,202.19,205.31,198.82,202.64,39946624,0,,,,,,
05-May-2006,0,199.34,203.06,196.2,200.76,43464176,0,,,,,,
29-Apr-2006,0,206.88,206.88,187.56,198.58,98568592,0,,,,,,
21-Apr-2006,0,195.31,209.81,193.76,206.36,109757568,0,,,,,,
13-Apr-2006,0,201.19,204.38,186.38,188.68,85515312,0,,,,,,
07-Apr-2006,0,187.5,215.56,187.5,197.94,121296848,0,,,,,,
31-Mar-2006,0,181.88,192.13,179.38,186.34,73839056,0,,,,,,
24-Mar-2006,0,179.69,187.38,179.69,181.02,64012608,0,,,,,,
17-Mar-2006,0,182.88,187.34,179.07,179.87,66959056,0,,,,,,
10-Mar-2006,0,176.5,182.75,173.31,182.09,90501888,0,,,,,,
03-Mar-2006,0,173.13,182.38,172.96,176.52,92931776,0,,,,,,
24-Feb-2006,0,174.06,177.73,171.88,172.35,61076944,0,,,,,,
17-Feb-2006,0,178.88,180,171.63,174.09,84343584,0,,,,,,
10-Feb-2006,0,174.38,182.5,174.08,179.02,65168864,0,,,,,,
03-Feb-2006,0,181.25,182.81,173.83,174.18,50844256,0,,,,,,
27-Jan-2006,0,175.13,181.93,171.01,181.43,64702928,0,,,,,,
20-Jan-2006,0,176.89,179.06,168.76,175.85,88013760,0,,,,,,
13-Jan-2006,0,191.88,192.49,172.69,177.79,131533296,0,,,,,,
06-Jan-2006,0,187.94,191.88,185.81,190.83,51725232,0,,,,,,
30-Dec-2005,0,186.38,189.38,182.57,187.3,50842000,0,,,,,,
23-Dec-2005,0,183.38,189.69,183.38,186.32,46748112,0,,,,,,
16-Dec-2005,0,180.19,187.63,178.94,186.39,94267568,0,,,,,,
09-Dec-2005,0,179.06,180.56,173.26,179.6,62885120,0,,,,,,
02-Dec-2005,0,171.88,180.92,166.63,177.58,90746128,0,,,,,,
26-Nov-2005,0,169.94,172.5,166.13,171.56,69259936,0,,,,,,
18-Nov-2005,0,167.94,171.8,164.44,169.65,63183616,0,,,,,,
11-Nov-2005,0,158.38,168.63,158.38,167.57,68283808,0,,,,,,
02-Nov-2005,0,150.25,162.74,150.25,161.66,34214336,0,,,,,,
28-Oct-2005,0,160,160.92,150,150.96,61019920,0,,,,,,
21-Oct-2005,0,163.63,164.31,154.44,159.58,101608528,0,,,,,,
14-Oct-2005,0,164.06,170.63,161.38,162.59,101857536,0,,,,,,
07-Oct-2005,0,157.81,166.56,157.81,160.78,96974880,0,,,,,,
30-Sep-2005,0,151.19,160.06,149.78,157.21,77957216,0,,,,,,
23-Sep-2005,0,153.13,157.44,148.28,149.91,57430704,0,,,,,,
16-Sep-2005,0,151.56,154.5,150.97,152.93,43731696,0,,,,,,
09-Sep-2005,0,149.13,152.17,146.57,151.08,40644672,0,,,,,,
02-Sep-2005,0,142.81,153.28,140.63,149.11,61873600,0,,,,,,
26-Aug-2005,0,145,146.25,140.64,141.83,59283888,0,,,,,,
19-Aug-2005,0,140.76,145.56,139.38,143.84,51459104,0,,,,,,
12-Aug-2005,0,143.25,145.44,140.63,141.34,53974224,0,,,,,,
05-Aug-2005,0,137.63,148.88,137.63,143.22,60968368,0,,,,,,
29-Jul-2005,0,139.69,143.31,138.06,141.78,52619552,0,,,,,,
22-Jul-2005,0,137.26,145.07,136.07,139.92,74659776,0,,,,,,
15-Jul-2005,0,146.88,147.5,132.83,137.24,143576288,0,,,,,,
08-Jul-2005,0,146.88,150,144.17,145.93,60820080,0,,,,,,
01-Jul-2005,0,142.51,149.37,142.51,146.94,67836816,0,,,,,,
24-Jun-2005,0,143.44,150.87,139.67,144.57,101686144,0,,,,,,
17-Jun-2005,0,138.46,143.62,138.46,143.01,64339856,0,,,,,,
10-Jun-2005,0,139.71,144.06,137.5,138.27,58615648,0,,,,,,
04-Jun-2005,0,137.26,142.18,136.88,140.08,62825584,0,,,,,,
27-May-2005,0,134.25,141.53,131.95,139.52,100212768,0,,,,,,
20-May-2005,0,127.5,134.38,124.57,133.78,91687184,0,,,,,,
13-May-2005,0,127.44,132.44,124.69,127.06,82951408,0,,,,,,
06-May-2005,0,118.56,126.88,118.56,126.35,74191200,0,,,,,,
29-Apr-2005,0,126.13,126.13,117.28,117.93,91109024,0,,,,,,
22-Apr-2005,0,121.88,125.5,118.33,124.95,124093840,0,,,,,,
15-Apr-2005,0,133,133.75,120.94,122.32,83153984,0,,,,,,
08-Apr-2005,0,139.81,151.43,132.38,132.99,60726544,0,,,,,,
01-Apr-2005,0,135.94,144.69,133.88,139.74,59826560,0,,,,,,
24-Mar-2005,0,138.06,141.25,134.38,134.94,52787200,0,,,,,,
18-Mar-2005,0,138.13,140.06,134.06,137.5,51150800,0,,,,,,
11-Mar-2005,0,139.69,142.67,137.19,138.42,54868128,0,,,,,,
04-Mar-2005,0,138.06,140.61,134.38,139.64,71793968,0,,,,,,
25-Feb-2005,0,135.13,136.63,131.48,136.22,47878912,0,,,,,,
18-Feb-2005,0,132.5,137.84,131.31,135.29,77342016,0,,,,,,
11-Feb-2005,0,130,131.73,126.25,131.48,82686784,0,,,,,,
04-Feb-2005,0,128.81,132.49,127,130.34,83363616,0,,,,,,
28-Jan-2005,0,122.5,127.99,117.63,127.35,72531600,0,,,,,,
20-Jan-2005,0,123.88,126.25,120.13,122.8,68920752,0,,,,,,
14-Jan-2005,0,128.75,131.25,117.2,123.38,176764608,0,,,,,,
07-Jan-2005,0,132.44,149.88,124.69,128.18,102054208,0,,,,,,
31-Dec-2004,0,128.75,131.79,127.08,130.73,55894704,0,,,,,,
24-Dec-2004,0,131.86,133.71,126.31,129.08,70098576,0,,,,,,
17-Dec-2004,0,128.75,133.25,125.96,130.57,52968768,0,,,,,,
10-Dec-2004,0,127.5,129.63,124.38,127.09,76178144,0,,,,,,
03-Dec-2004,0,127.51,135.55,127.06,128.21,113392832,0,,,,,,
25-Nov-2004,0,128.06,128.06,125.38,126.85,39375584,0,,,,,,
19-Nov-2004,0,127.31,130.15,127,128.62,53234544,0,,,,,,
12-Nov-2004,0,125,129.29,125,126.7,117749584,0,,,,,,
05-Nov-2004,0,119.25,130.48,118.44,123.54,110524176,0,,,,,,
29-Oct-2004,0,111.57,122.36,111.57,119.15,146785136,0,,,,,,
21-Oct-2004,0,112.56,112.56,109.32,111.23,104629888,0,,,,,,
15-Oct-2004,0,106.58,114.75,105.02,111.67,118560512,0,,,,,,
09-Oct-2004,0,107.5,108.88,105,106.21,99766352,0,,,,,,
01-Oct-2004,0,101.25,108.56,100.06,106.45,111188464,0,,,,,,
24-Sep-2004,0,105.06,105.06,100.49,100.87,115565344,0,,,,,,
17-Sep-2004,0,105.31,106.99,103.13,105.61,107062944,0,,,,,,
10-Sep-2004,0,100.63,104,100,103.38,64965888,0,,,,,,
03-Sep-2004,0,98.25,100.84,97.25,100.41,66198512,0,,,,,,
27-Aug-2004,0,97.38,98.81,94.75,97.83,95322544,0,,,,,,
20-Aug-2004,0,92.69,97.15,92,96.68,104720048,0,,,,,,
13-Aug-2004,0,94.49,96.54,92.2,92.49,100147664,0,,,,,,
06-Aug-2004,0,96.88,98.88,94.46,95.43,100741808,0,,,,,,
30-Jul-2004,0,89.93,97.81,89.51,97.09,115879648,0,,,,,,
23-Jul-2004,0,92.38,93.25,89.08,90.95,100875104,0,,,,,,
16-Jul-2004,0,86.69,92.8,85.27,92.36,147553200,0,,,,,,
09-Jul-2004,0,89.14,90.31,80.31,86.41,123797280,0,,,,,,
02-Jul-2004,0,86.41,89.44,84.95,88.96,167740208,0,,,,,,
25-Jun-2004,0,82.42,85.94,82.27,85.69,137334592,0,,,,,,
18-Jun-2004,0,79.69,82.78,77.85,82.26,114091776,0,,,,,,
11-Jun-2004,0,82.19,83,79.41,79.85,116191808,0,,,,,,
04-Jun-2004,0,79.53,84.14,76.56,81.52,131009088,0,,,,,,
28-May-2004,0,78.13,84.36,77.85,79.03,159550144,0,,,,,,
21-May-2004,0,78.9,79.13,64.45,76.72,136529664,0,,,,,,
14-May-2004,0,80.47,82.34,76.58,79.53,129840704,0,,,,,,
07-May-2004,0,79.24,85.75,79.24,81.55,86362496,0,,,,,,
30-Apr-2004,0,82.78,82.78,78.3,80.41,130753024,0,,,,,,
23-Apr-2004,0,84.38,85.23,82.66,82.92,113033536,0,,,,,,
17-Apr-2004,0,83.44,92.01,79.57,84.28,228798912,0,,,,,,
08-Apr-2004,0,78.88,92.89,78.75,83,147839744,0,,,,,,
02-Apr-2004,0,82.81,83.19,74,78.13,155196672,0,,,,,,
26-Mar-2004,0,81.25,87.5,78.02,82.96,128360704,0,,,,,,
19-Mar-2004,0,80.51,81.67,75.56,81.08,164041856,0,,,,,,
12-Mar-2004,0,82.02,91.02,74.61,78.7,193350848,0,,,,,,
05-Mar-2004,0,79.66,83.98,79.66,82.01,138429952,0,,,,,,
27-Feb-2004,0,79.31,88.59,75.56,79.1,181441600,0,,,,,,
20-Feb-2004,0,84.4,85.31,78.36,79.14,166517440,0,,,,,,
13-Feb-2004,0,87.48,89.22,83.05,84,187496576,0,,,,,,
06-Feb-2004,0,81.88,87.27,80.05,86.85,147686528,0,,,,,,
30-Jan-2004,0,84.38,87.81,78.42,81.45,114580032,0,,,,,,
23-Jan-2004,0,86.48,87.81,78.96,85.33,170885760,0,,,,,,
16-Jan-2004,0,92.17,92.17,85.51,86.31,127734912,0,,,,,,
09-Jan-2004,0,89.84,95.31,87.39,90.95,174453824,0,,,,,,
02-Jan-2004,0,84.77,93.52,84.42,88.54,89674624,0,,,,,,
26-Dec-2003,0,82.27,85.55,81.25,84.3,100757120,0,,,,,,
19-Dec-2003,0,78.91,83.18,78.13,82.2,150893888,0,,,,,,
12-Dec-2003,0,76.56,78.9,76.05,78.63,109433920,0,,,,,,
05-Dec-2003,0,77.5,81.88,73.44,76.73,139995648,0,,,,,,
28-Nov-2003,0,72.62,77.5,69.38,76.97,108888576,0,,,,,,
21-Nov-2003,0,72.23,74.02,71.33,72.99,161398656,0,,,,,,
15-Nov-2003,0,77.34,78.13,71.17,72.21,150093376,0,,,,,,
07-Nov-2003,0,74.3,80.43,74.3,77.85,187085760,0,,,,,,
31-Oct-2003,0,71.36,74.29,69.38,74.04,154076544,0,,,,,,
25-Oct-2003,0,73.98,81.25,68.45,71.49,171660352,0,,,,,,
17-Oct-2003,0,73.45,75.39,71.66,73.99,200309056,0,,,,,,
10-Oct-2003,0,71.58,74.06,57.97,72.34,248557376,0,,,,,,
03-Oct-2003,0,71.41,72.63,69.57,71.25,178229312,0,,,,,,
26-Sep-2003,0,68.31,71.48,66.19,71.12,282003072,0,,,,,,
19-Sep-2003,0,64.77,68.7,62.66,67.5,263937984,0,,,,,,
12-Sep-2003,0,66.56,70.7,64.69,65.03,290080768,0,,,,,,
05-Sep-2003,0,62.5,66.48,59.38,65.59,293212480,0,,,,,,
29-Aug-2003,0,57.62,62.19,47.16,61.34,248135936,0,,,,,,
22-Aug-2003,0,53.72,58.66,53.36,56.9,175030592,0,,,,,,
14-Aug-2003,0,55.16,55.28,53.05,53.39,157973696,0,,,,,,
08-Aug-2003,0,58.21,59.48,54.38,55.59,229171776,0,,,,,,
01-Aug-2003,0,55.31,60.08,54.22,59.01,237671232,0,,,,,,
25-Jul-2003,0,53.13,55.23,50.17,54.95,247797312,0,,,,,,
18-Jul-2003,0,55.86,56.01,52.34,52.96,209403968,0,,,,,,
11-Jul-2003,0,48.29,57.72,47.27,54.92,385608768,0,,,,,,
04-Jul-2003,0,52.1,52.34,44.78,48.38,312445952,0,,,,,,
27-Jun-2003,0,48.05,52.33,47.28,52.04,289226432,0,,,,,,
20-Jun-2003,0,45.93,48.44,45.21,47.72,231184000,0,,,,,,
13-Jun-2003,0,45.34,46.86,44.7,46.42,248062400,0,,,,,,
06-Jun-2003,0,42.97,46.64,42.19,46.08,238127488,0,,,,,,
30-May-2003,0,40.91,43.98,40.17,41.78,294168576,0,,,,,,
23-May-2003,0,47.28,47.61,40.63,40.81,415560960,0,,,,,,
16-May-2003,0,46.22,46.95,43.05,46.78,251878528,0,,,,,,
09-May-2003,0,44.06,47.97,44.06,45.72,289275328,0,,,,,,
02-May-2003,0,45.47,46.09,43.02,45.53,197296000,0,,,,,,
25-Apr-2003,0,47.27,47.5,44.4,45.47,277135488,0,,,,,,
17-Apr-2003,0,42.97,47.56,42.97,46.3,365069760,0,,,,,,
11-Apr-2003,0,67.2,68.75,35.94,41.46,627442432,0,,,,,,
04-Apr-2003,0,65.64,67.5,62.67,67.11,270848768,0,,,,,,
28-Mar-2003,0,69.35,69.64,65.89,66.74,221789632,0,,,,,,
22-Mar-2003,0,63.47,69.83,61.82,69.42,250466048,0,,,,,,
13-Mar-2003,0,56.02,64.81,56.02,63.52,181662144,0,,,,,,
07-Mar-2003,0,67.28,67.5,62.38,62.85,191442816,0,,,,,,
28-Feb-2003,0,66.43,68.2,63.6,66.96,210821696,0,,,,,,
21-Feb-2003,0,66.58,67.72,65.16,66.01,216765504,0,,,,,,
14-Feb-2003,0,69.69,70,64.38,64.86,208125440,0,,,,,,
07-Feb-2003,0,65.94,71.01,65.94,70.12,170115968,0,,,,,,
31-Jan-2003,0,67.73,67.96,65.31,67.19,227038016,0,,,,,,
24-Jan-2003,0,72.03,72.03,68.22,68.5,181374464,0,,,,,,
17-Jan-2003,0,69.05,72.97,66.66,72.19,344951232,0,,,,,,
10-Jan-2003,0,75.52,76.12,68.77,69.5,305166976,0,,,,,,
03-Jan-2003,0,73.98,75.6,73.13,75,205953408,0,,,,,,
27-Dec-2002,0,72.19,75.11,71.27,74.5,167211200,0,,,,,,
20-Dec-2002,0,73.67,73.67,70.94,72.12,240147520,0,,,,,,
13-Dec-2002,0,72.66,75.66,68.94,73,419032960,0,,,,,,
06-Dec-2002,0,71.63,72.97,68.6,70.76,262881088,0,,,,,,
29-Nov-2002,0,71.84,71.95,69.31,71.22,313672320,0,,,,,,
22-Nov-2002,0,67.19,73.01,65.66,72.35,334310784,0,,,,,,
15-Nov-2002,0,62.28,68.36,60.73,67.38,241897344,0,,,,,,
08-Nov-2002,0,60.86,64.28,60.64,62.46,197869376,0,,,,,,
01-Nov-2002,0,58.75,60.86,57.89,60.45,189887360,0,,,,,,
25-Oct-2002,0,60.08,60.47,58.28,58.66,214472256,0,,,,,,
18-Oct-2002,0,59.07,61.05,58.16,59.92,258194368,0,,,,,,
11-Oct-2002,0,54.45,59.38,53.52,58.92,313509760,0,,,,,,
04-Oct-2002,0,54.25,55.03,52.34,54.69,165077504,0,,,,,,
27-Sep-2002,0,54.84,55.14,52.03,54.82,189984704,0,,,,,,
20-Sep-2002,0,55.63,57.56,53.13,54.79,208956032,0,,,,,,
13-Sep-2002,0,55.43,57.93,54.39,55.79,143159744,0,,,,,,
06-Sep-2002,0,56.96,57.25,53.46,55.19,224955264,0,,,,,,
30-Aug-2002,0,53.11,56.79,52.71,56.32,249109056,0,,,,,,
23-Aug-2002,0,50.39,55.39,50.17,55.2,225054784,0,,,,,,
16-Aug-2002,0,49.45,50.77,49.14,50.17,105322304,0,,,,,,
09-Aug-2002,0,47.34,49.84,47.2,49.41,166856704,0,,,,,,
02-Aug-2002,0,47.64,48.98,45.89,46.95,185151872,0,,,,,,
26-Jul-2002,0,48.75,50.44,46.48,47.13,192321664,0,,,,,,
19-Jul-2002,0,51.48,51.48,48.8,49.47,145305024,0,,,,,,
12-Jul-2002,0,53.96,54.38,50.94,51.88,154727744,0,,,,,,
05-Jul-2002,0,51.56,53.86,50.61,53.29,156567104,0,,,,,,
28-Jun-2002,0,48.72,51.48,47.69,51.26,199143680,0,,,,,,
21-Jun-2002,0,53.2,53.81,48.77,49.06,181331520,0,,,,,,
14-Jun-2002,0,51.58,55.47,51.58,52.97,112469376,0,,,,,,
07-Jun-2002,0,53.42,54.52,50.63,50.73,184820224,0,,,,,,
31-May-2002,0,58.92,58.98,52.38,52.95,164462400,0,,,,,,
24-May-2002,0,58.59,59.99,55.55,59.06,125282560,0,,,,,,
17-May-2002,0,59.45,61.53,58.44,59.1,98154368,0,,,,,,
10-May-2002,0,58.67,61.72,57.19,59.58,72562368,0,,,,,,
03-May-2002,0,59.22,59.34,56.59,58.65,80176448,0,,,,,,
26-Apr-2002,0,60.31,62.03,56.88,59.47,114187264,0,,,,,,
19-Apr-2002,0,60.94,62.48,58.83,60.17,136988288,0,,,,,,
12-Apr-2002,0,57.02,61.7,54.89,60.9,206505600,0,,,,,,
05-Apr-2002,0,59.13,59.13,54.62,56.71,168432832,0,,,,,,
28-Mar-2002,0,59.84,62.5,56.97,58.57,109119168,0,,,,,,
22-Mar-2002,0,63.71,63.71,59.45,59.89,155682432,0,,,,,,
15-Mar-2002,0,66.02,67.11,61.91,62.42,253326208,0,,,,,,
08-Mar-2002,0,57.81,66.47,56.6,66.1,270840576,0,,,,,,
01-Mar-2002,0,57.8,60.94,54.52,56.48,169291456,0,,,,,,
22-Feb-2002,0,59.66,59.66,56.42,57.77,120614912,0,,,,,,
15-Feb-2002,0,59.38,61.33,58.13,59.95,151763200,0,,,,,,
08-Feb-2002,0,59.61,61.88,56.89,57.75,209651968,0,,,,,,
01-Feb-2002,0,62.09,62.17,56.77,59.75,205764096,0,,,,,,
25-Jan-2002,0,62.09,63.11,59.38,59.8,175461568,0,,,,,,
18-Jan-2002,0,64.05,65.55,58.21,61.76,268691520,0,,,,,,
11-Jan-2002,0,71.69,76.16,59.77,61.43,308110016,0,,,,,,
04-Jan-2002,0,63.13,70.7,62.29,70.06,252923072,0,,,,,,
28-Dec-2001,0,62.11,64.77,59.26,63,154128448,0,,,,,,
21-Dec-2001,0,66.39,67.15,61.13,62.42,164561984,0,,,,,,
14-Dec-2001,0,71.11,71.84,64.06,65.08,206328640,0,,,,,,
07-Dec-2001,0,58.32,73.05,58.32,70.83,250603712,0,,,,,,
29-Nov-2001,0,57.03,65.46,56.88,60.83,235840320,0,,,,,,
23-Nov-2001,0,51.8,57.77,50.59,55.52,238729792,0,,,,,,
15-Nov-2001,0,46.08,50.79,45.09,50.79,113247040,0,,,,,,
09-Nov-2001,0,43.93,46.86,43.78,45.82,144962944,0,,,,,,
02-Nov-2001,0,47.34,47.73,44.3,45.44,255068096,0,,,,,,
25-Oct-2001,0,48.34,48.44,46.36,47.18,158766912,0,,,,,,
19-Oct-2001,0,48.14,48.4,44.48,46.18,200671744,0,,,,,,
12-Oct-2001,0,37.11,47.09,35.55,46.1,273031168,0,,,,,,
05-Oct-2001,0,37.48,39.13,33.71,38.68,190497216,0,,,,,,
28-Sep-2001,0,33.98,40.39,33.05,36.99,235018944,0,,,,,,
21-Sep-2001,0,44.98,44.98,34.73,34.73,239686144,0,,,,,,
14-Sep-2001,0,52.08,55.23,44.56,45.42,246315392,0,,,,,,
07-Sep-2001,0,55.63,55.82,50.39,51.82,247921216,0,,,,,,
31-Aug-2001,0,56.25,61.78,55.05,55.29,175771776,0,,,,,,
24-Aug-2001,0,53.13,59.83,53.13,59.47,82643328,0,,,,,,
17-Aug-2001,0,57.42,59.59,56.13,57.35,94328448,0,,,,,,
10-Aug-2001,0,60.39,60.61,56.42,57.04,84732160,0,,,,,,
03-Aug-2001,0,56.91,60.92,56.02,60.38,163236032,0,,,,,,
27-Jul-2001,0,57.78,58.52,55.55,56.54,157956736,0,,,,,,
20-Jul-2001,0,57.98,59.38,55.47,58.77,222810880,0,,,,,,
13-Jul-2001,0,55.77,62.34,53.52,57.71,270798080,0,,,,,,
06-Jul-2001,0,59.53,59.53,50,56.86,169284032,0,,,,,,
29-Jun-2001,0,53.3,59.38,50.97,58.57,227843200,0,,,,,,
22-Jun-2001,0,52.81,54.5,49.04,53.63,196603840,0,,,,,,
15-Jun-2001,0,61.22,61.25,52.67,53.2,180298560,0,,,,,,
08-Jun-2001,0,59.06,62.42,52.34,61.6,178757696,0,,,,,,
01-Jun-2001,0,65.39,67.62,57.81,58.69,150961664,0,,,,,,
25-May-2001,0,62.03,66.64,61.48,65.24,162331456,0,,,,,,
18-May-2001,0,60.55,62.61,56.35,61.7,141575680,0,,,,,,
11-May-2001,0,60.16,64.02,58.59,60.76,149332480,0,,,,,,
04-May-2001,0,51.25,64.22,50.97,59.71,139897984,0,,,,,,
27-Apr-2001,0,59.61,62.25,50,50.76,137432640,0,,,,,,
20-Apr-2001,0,44.14,64.25,43.38,59.66,208929088,0,,,,,,
12-Apr-2001,0,61.72,64.04,42.2,44.71,174470208,0,,,,,,
06-Apr-2001,0,63.47,66.06,58.7,62.95,122000768,0,,,,,,
30-Mar-2001,0,64.92,79.38,63.45,63.81,151885952,0,,,,,,
23-Mar-2001,0,72.38,76.56,62.5,65.82,138642432,0,,,,,,
16-Mar-2001,0,75.78,78.05,58.83,73.43,153096896,0,,,,,,
09-Mar-2001,0,71.88,82.97,71.88,76.72,216894400,0,,,,,,
02-Mar-2001,0,88.13,99.22,76.64,77.5,307482432,0,,,,,,
23-Feb-2001,0,97.5,99.09,83.31,87.85,220235648,0,,,,,,
16-Feb-2001,0,100.03,106.25,97.5,98.35,148192576,0,,,,,,
09-Feb-2001,0,106.8,106.8,99.24,100.39,146037888,0,,,,,,
02-Feb-2001,0,105.48,108.43,100,107.24,168547008,0,,,,,,
25-Jan-2001,0,106.17,108.2,103.91,106.05,150566592,0,,,,,,
19-Jan-2001,0,91.02,106.17,90.94,105.47,294774976,0,,,,,,
12-Jan-2001,0,98.63,99.14,86.3,89.53,393444800,0,,,,,,
05-Jan-2001,0,89.14,99.98,85.68,99.71,332009920,0,,,,,,
29-Dec-2000,0,90.23,91.8,84.72,88.97,338294080,0,,,,,,
22-Dec-2000,0,111.04,111.53,90.31,103.91,295556992,0,,,,,,
15-Dec-2000,0,115.55,125.65,112.07,112.54,204386304,0,,,,,,
08-Dec-2000,0,114.22,118.75,110.65,115.5,177604352,0,,,,,,
01-Dec-2000,0,117.16,118.59,110.17,113.88,192544512,0,,,,,,
24-Nov-2000,0,120,121.52,111.72,116.54,145451456,0,,,,,,
17-Nov-2000,0,120.78,122.66,114.3,119.32,165386880,0,,,,,,
10-Nov-2000,0,118.27,125.56,117.27,120.91,190034432,0,,,,,,
03-Nov-2000,0,113.11,118.89,109,118.28,153509632,0,,,,,,
27-Oct-2000,0,111.17,113.91,105,112.51,175063552,0,,,,,,
20-Oct-2000,0,102.48,112.34,95.63,111.31,325557696,0,,,,,,
13-Oct-2000,0,117.19,117.8,101.25,101.83,292526592,0,,,,,,
06-Oct-2000,0,114.45,120.7,111.72,117.72,194242944,0,,,,,,
29-Sep-2000,0,114.52,119.53,109.78,115.02,175880832,0,,,,,,
22-Sep-2000,0,132.06,132.06,108.98,110.02,202011648,0,,,,,,
15-Sep-2000,0,134.38,139.83,130.64,132.78,304189568,0,,,,,,
08-Sep-2000,0,131.25,135.94,128.45,134.1,179888192,0,,,,,,
31-Aug-2000,0,127.19,132.34,119.86,130.11,175710848,0,,,,,,
25-Aug-2000,0,124.98,134.42,121.89,127.44,184352128,0,,,,,,
18-Aug-2000,0,113.98,125.23,112.05,124.55,172070592,0,,,,,,
11-Aug-2000,0,99.52,122.5,98.75,113.06,232948800,0,,,,,,
04-Aug-2000,0,107.03,107.95,97.74,98.83,144598976,0,,,,,,
28-Jul-2000,0,113.47,114.05,99.25,106.96,201348288,0,,,,,,
21-Jul-2000,0,121.09,122.19,110.66,114.83,146303104,0,,,,,,
14-Jul-2000,0,132.97,133.75,120.02,121.41,154436544,0,,,,,,
07-Jul-2000,0,131.09,137.69,130.78,133.36,89693184,0,,,,,,
30-Jun-2000,0,128.13,135.14,122.66,129.85,81848256,0,,,,,,
23-Jun-2000,0,131.25,139.84,124.25,129.05,135865728,0,,,,,,
16-Jun-2000,0,122.27,132.66,116.42,131.1,129641344,0,,,,,,
09-Jun-2000,0,118.75,131.85,118.75,123.99,137736768,0,,,,,,
02-Jun-2000,0,92.38,120.16,87.19,117.72,142411008,0,,,,,,
26-May-2000,0,97.78,98.72,86.33,93.41,171525120,0,,,,,,
19-May-2000,0,106.33,115.83,94.55,100.88,150438528,0,,,,,,
12-May-2000,0,134.36,136.56,105.51,107.2,167670912,0,,,,,,
05-May-2000,0,128.91,136.4,108.4,133.84,114409920,0,,,,,,
28-Apr-2000,0,121.84,132.63,105.96,126.9,82089344,0,,,,,,
20-Apr-2000,0,133.27,137.48,104.23,118.81,77446912,0,,,,,,
13-Apr-2000,0,153.37,165.64,141.42,144.86,47091200,0,,,,,,
07-Apr-2000,0,132.83,142.01,110.17,142.01,63002496,0,,,,,,
31-Mar-2000,0,164.02,171.86,140.09,140.16,39309632,0,,,,,,
24-Mar-2000,0,154.74,180.31,132.98,168.13,51009408,0,,,,,,
16-Mar-2000,0,182.81,190.61,141.93,143.28,37891968,0,,,,,,
10-Mar-2000,0,186.56,217.69,165,182.26,51096960,0,,,,,,
03-Mar-2000,0,139.06,172.81,129.19,172.81,33313664,0,,,,,,
25-Feb-2000,0,153.91,164.06,138.28,140.43,54953024,0,,,,,,
18-Feb-2000,0,167.84,168.75,150.55,154.13,58332864,0,,,,,,
11-Feb-2000,0,123.42,155.4,123.42,155.4,63364864,0,,,,,,
04-Feb-2000,0,117.74,124.22,111.36,123.39,50353984,0,,,,,,
28-Jan-2000,0,106.25,120.3,104.69,118.93,76038080,0,,,,,,
21-Jan-2000,0,99.37,106.17,88.48,104.85,99007232,0,,,,,,
14-Jan-2000,0,102.54,110.75,87.52,95.13,108285824,0,,,,,,
07-Jan-2000,0,122.07,131.84,102.54,102.54,40385792,0,,,,,,
